21.203000000000003,t:1495092100,97.7832632318
21.203000000000003,t:1495092100,97.7832632318
21.213,t:1495092100,97.7832632318
21.213,t:1495092100,97.7832632318
21.223000000000003,t:1495092100,97.7832632318
21.223000000000003,t:1495092100,97.7832632318
21.233,t:1495092100,97.7832632318
21.233,t:1495092100,97.7832632318
21.233,t:1495092100,97.7832632318
21.233,t:1495092100,97.7832632318
21.243000000000002,t:1495092100,97.7832632318
21.243000000000002,t:1495092100,97.7832632318
21.253,t:1495092100,97.7832632318
21.253,t:1495092100,97.7832632318
21.263,t:1495092100,97.7832632318
21.263,t:1495092100,97.7832632318
21.264,t:1495092100,97.7832632318
21.264,t:1495092100,97.7832632318
21.264,t:1495092100,97.7832632318
21.264,t:1495092100,97.7832632318
21.271,t:1495092100,97.7832632318
21.272,t:1495092100,97.7832632318
21.279,t:1495092100,97.7832632318
21.279,t:1495092100,97.7832632318
21.287,t:1495092100,97.7832632318
21.288,t:1495092100,97.7832632318
21.295,t:1495092100,97.7832632318
21.305,t:1495092100,97.7832632318
21.315,t:1495092100,97.7832632318
21.315,t:1495092100,97.7832632318
21.325,t:1495092100,97.7832632318
21.325,t:1495092100,97.7832632318
21.335,t:1495092100,97.7832632318
21.335,t:1495092100,97.7832632318
21.345,t:1495092100,97.7832632318
21.345,t:1495092100,97.7832632318
21.345,t:1495092100,97.7832632318
21.345,t:1495092100,97.7832632318
21.355,t:1495092100,97.7832632318
21.355,t:1495092100,97.7832632318
21.355999999999998,t:1495092100,97.7832632318
21.355999999999998,t:1495092100,97.7832632318
21.359,t:1495092100,97.7832632318
21.359,t:1495092100,97.7832632318
21.366999999999997,t:1495092100,97.7832632318
21.368000000000002,t:1495092100,97.7832632318
21.375,t:1495092100,97.7832632318
21.375999999999998,t:1495092100,97.7832632318
21.383000000000003,t:1495092100,97.7832632318
21.383000000000003,t:1495092100,97.7832632318
21.4,t:1495092100,97.7832632318
21.4,t:1495092100,97.7832632318
21.41,t:1495092100,97.7832632318
21.41,t:1495092100,97.7832632318
21.42,t:1495092100,97.7832632318
21.42,t:1495092100,97.7832632318
21.43,t:1495092100,97.7832632318
21.43,t:1495092100,97.7832632318
21.44,t:1495092100,97.7832632318
21.44,t:1495092100,97.7832632318
21.45,t:1495092100,97.7832632318
21.45,t:1495092100,97.7832632318
21.45,t:1495092100,97.7832632318
21.45,t:1495092100,97.7832632318
21.46,t:1495092100,97.7832632318
21.46,t:1495092100,97.7832632318
21.47,t:1495092100,97.7832632318
21.47,t:1495092100,97.7832632318
21.48,t:1495092100,97.7832632318
21.48,t:1495092100,97.7832632318
21.48,t:1495092100,97.7832632318
21.48,t:1495092100,97.7832632318
21.49,t:1495092100,97.7832632318
21.49,t:1495092100,97.7832632318
21.5,t:1495092100,97.7832632318
21.5,t:1495092100,97.7832632318
21.51,t:1495092100,97.7832632318
21.51,t:1495092100,97.7832632318
21.52,t:1495092100,97.7832632318
21.52,t:1495092100,97.7832632318
21.52,t:1495092100,97.7832632318
21.53,t:1495092100,97.7832632318
21.53,t:1495092100,97.7832632318
21.53,t:1495092100,97.7832632318
21.54,t:1495092100,97.7832632318
21.54,t:1495092100,97.7832632318
21.55,t:1495092100,97.7832632318
21.55,t:1495092100,97.7832632318
21.56,t:1495092100,97.7832632318
21.56,t:1495092100,97.7832632318
21.56,t:1495092100,97.7832632318
21.561,t:1495092100,97.7832632318
21.561,t:1495092100,97.7832632318
21.561,t:1495092100,97.7832632318
21.566999999999997,t:1495092100,97.7832632318
21.568,t:1495092100,97.7832632318
21.576,t:1495092100,97.7832632318
21.576,t:1495092100,97.7832632318
21.583000000000002,t:1495092100,97.7832632318
21.584,t:1495092100,97.7832632318
21.590999999999998,t:1495092100,97.7832632318
21.592,t:1495092100,97.7832632318
21.599,t:1495092100,97.7832632318
21.6,t:1495092100,97.7832632318
21.607,t:1495092100,97.7832632318
21.607,t:1495092100,97.7832632318
21.615,t:1495092100,97.7832632318
21.616,t:1495092100,97.7832632318
21.623,t:1495092100,97.7832632318
21.624000000000002,t:1495092100,97.7832632318
21.631999999999998,t:1495092100,97.7832632318
21.631999999999998,t:1495092100,97.7832632318
21.639,t:1495092100,97.7832632318
21.64,t:1495092100,97.7832632318
21.648000000000003,t:1495092100,97.7832632318
21.648000000000003,t:1495092100,97.7832632318
21.656,t:1495092100,97.7832632318
21.656,t:1495092100,97.7832632318
21.663,t:1495092100,97.7832632318
21.664,t:1495092100,97.7832632318
21.671,t:1495092100,97.7832632318
21.671999999999997,t:1495092100,97.7832632318
21.679000000000002,t:1495092100,97.7832632318
21.68,t:1495092100,97.7832632318
21.686999999999998,t:1495092100,97.7832632318
21.688000000000002,t:1495092100,97.7832632318
21.695999999999998,t:1495092100,97.7832632318
21.695999999999998,t:1495092100,97.7832632318
21.704,t:1495092100,97.7832632318
21.704,t:1495092100,97.7832632318
