10.326 t:1499161876 R: 11 FF 83 B5 40 05 47 61 75 64 69 00 00 00 00 00 00 00 00 00
10.752 t:1499161877 R: 11 01 00 1F 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.753 t:1499161878 R: 11 01 00 1F 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.852 t:1499161878 R: 11 01 00 1F 02 00 E0 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.852 t:1499161878 R: 11 01 00 1F 02 00 E0 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.872 t:1499161878 R: 11 01 00 0F 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.872 t:1499161878 R: 11 01 00 0F 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.892 t:1499161878 R: 11 01 02 1F 00 52 51 4D 51 00 00 05 00 41 03 00 00 00 00 00 
10.892 t:1499161878 R: 11 01 02 1F 00 52 51 4D 51 00 00 05 00 41 03 00 00 00 00 00 
10.912 t:1499161878 R: 11 01 02 1F 00 52 51 4D 51 00 00 05 00 41 03 00 00 00 00 00 
10.912 t:1499161878 R: 11 01 02 1F 00 52 51 4D 51 00 00 05 00 41 03 00 00 00 00 00 
10.932 t:1499161878 R: 11 01 00 0F 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
10.932 t:1499161878 R: 11 01 00 0F 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.032 t:1499161878 R: 11 01 00 0F 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.033 t:1499161878 R: 11 01 00 0F 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.052 t:1499161878 R: 11 01 01 0F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.053 t:1499161878 R: 11 01 01 0F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.072 t:1499161878 R: 11 01 01 1F 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.072 t:1499161878 R: 11 01 01 1F 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.092 t:1499161878 R: 11 01 01 1F 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.093 t:1499161878 R: 11 01 01 1F 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.112 t:1499161878 R: 11 01 01 1F 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.112 t:1499161878 R: 11 01 01 1F 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.132 t:1499161878 R: 11 01 01 1F 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.132 t:1499161878 R: 11 01 01 1F 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
11.152 t:1499161878 R: 11 01 01 1F 1D 4B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
